"lexeme","lexinfoPos","oliaPos","lemma","forms"
"http://llod.jerteh.rs/id/SMD/le_ustati_63279","http://www.lexinfo.net/ontology/2.0/lexinfo#verb","http://purl.org/olia/olia.owl#Verb","устати","уста@http://llod.jerteh.rs/id/SMD/fm_usta_4109139|устаће@http://llod.jerteh.rs/id/SMD/fm_ustacxe_4109140|устаћемо@http://llod.jerteh.rs/id/SMD/fm_ustacxemo_4109141|устаћеш@http://llod.jerteh.rs/id/SMD/fm_ustacxesx_4109142|устаћете@http://llod.jerteh.rs/id/SMD/fm_ustacxete_4109143|устаћу@http://llod.jerteh.rs/id/SMD/fm_ustacxu_4109144|устаде@http://llod.jerteh.rs/id/SMD/fm_ustade_4109145|устадох@http://llod.jerteh.rs/id/SMD/fm_ustadoh_4109146|устадосмо@http://llod.jerteh.rs/id/SMD/fm_ustadosmo_4109147|устадосте@http://llod.jerteh.rs/id/SMD/fm_ustadoste_4109148|устадоше@http://llod.jerteh.rs/id/SMD/fm_ustadosxe_4109149|устах@http://llod.jerteh.rs/id/SMD/fm_ustah_4109150|устала@http://llod.jerteh.rs/id/SMD/fm_ustala_4109151|устале@http://llod.jerteh.rs/id/SMD/fm_ustale_4109152|устали@http://llod.jerteh.rs/id/SMD/fm_ustali_4109153|устало@http://llod.jerteh.rs/id/SMD/fm_ustalo_4109154|устане@http://llod.jerteh.rs/id/SMD/fm_ustane_4109155|устанем@http://llod.jerteh.rs/id/SMD/fm_ustanem_4109156|устанемо@http://llod.jerteh.rs/id/SMD/fm_ustanemo_4109157|устанеш@http://llod.jerteh.rs/id/SMD/fm_ustanesx_4109158|устанете@http://llod.jerteh.rs/id/SMD/fm_ustanete_4109159|устани@http://llod.jerteh.rs/id/SMD/fm_ustani_4109160|устанимо@http://llod.jerteh.rs/id/SMD/fm_ustanimo_4109161|устаните@http://llod.jerteh.rs/id/SMD/fm_ustanite_4109162|устану@http://llod.jerteh.rs/id/SMD/fm_ustanu_4109163|устао@http://llod.jerteh.rs/id/SMD/fm_ustao_4109164|устасмо@http://llod.jerteh.rs/id/SMD/fm_ustasmo_4109165|устасте@http://llod.jerteh.rs/id/SMD/fm_ustaste_4109166|усташе@http://llod.jerteh.rs/id/SMD/fm_ustasxe_4109167|устати@http://llod.jerteh.rs/id/SMD/fm_ustati_4109168|уставши@http://llod.jerteh.rs/id/SMD/fm_ustavsxi_4109169"
"http://llod.jerteh.rs/id/SMD/le_posle_93643","http://www.lexinfo.net/ontology/2.0/lexinfo#adverb","http://purl.org/olia/olia.owl#Adverb","после","после@http://llod.jerteh.rs/id/SMD/fm_posle_4901799"
"http://llod.jerteh.rs/id/SMD/le_zid_18984","http://www.lexinfo.net/ontology/2.0/lexinfo#commonNoun","http://purl.org/olia/olia.owl#CommonNoun","зид","зид@http://llod.jerteh.rs/id/SMD/fm_zid_4456044|зида@http://llod.jerteh.rs/id/SMD/fm_zida_4456045|зиде@http://llod.jerteh.rs/id/SMD/fm_zide_4456046|зидом@http://llod.jerteh.rs/id/SMD/fm_zidom_4456047|зидова@http://llod.jerteh.rs/id/SMD/fm_zidova_4456048|зидове@http://llod.jerteh.rs/id/SMD/fm_zidove_4456049|зидови@http://llod.jerteh.rs/id/SMD/fm_zidovi_4456050|зидовима@http://llod.jerteh.rs/id/SMD/fm_zidovima_4456051|зиду@http://llod.jerteh.rs/id/SMD/fm_zidu_4456052"
"http://llod.jerteh.rs/id/SMD/le_u_232219","http://www.lexinfo.net/ontology/2.0/lexinfo#preposition","http://purl.org/olia/olia.owl#Adposition","у","у@http://llod.jerteh.rs/id/SMD/fm_u_4938923"
"http://llod.jerteh.rs/id/SMD/le_sin_19056","http://www.lexinfo.net/ontology/2.0/lexinfo#commonNoun","http://purl.org/olia/olia.owl#CommonNoun","син","син@http://llod.jerteh.rs/id/SMD/fm_sin_4456682|сина@http://llod.jerteh.rs/id/SMD/fm_sina_4456683|сине@http://llod.jerteh.rs/id/SMD/fm_sine_4456684|сином@http://llod.jerteh.rs/id/SMD/fm_sinom_4456685|синова@http://llod.jerteh.rs/id/SMD/fm_sinova_4456686|синове@http://llod.jerteh.rs/id/SMD/fm_sinove_4456687|синови@http://llod.jerteh.rs/id/SMD/fm_sinovi_4456688|синовима@http://llod.jerteh.rs/id/SMD/fm_sinovima_4456689|сину@http://llod.jerteh.rs/id/SMD/fm_sinu_4456690"
"http://llod.jerteh.rs/id/SMD/le_Beograd_100882","http://www.lexinfo.net/ontology/2.0/lexinfo#ProperNoun","http://purl.org/olia/olia.owl#ProperNoun","Београд","Београд@http://llod.jerteh.rs/id/SMD/fm_Beograd_4658416|Београда@http://llod.jerteh.rs/id/SMD/fm_Beograda_4658417|Београде@http://llod.jerteh.rs/id/SMD/fm_Beograde_4658418|Београдом@http://llod.jerteh.rs/id/SMD/fm_Beogradom_4658419|Београду@http://llod.jerteh.rs/id/SMD/fm_Beogradu_4658420"
"http://llod.jerteh.rs/id/SMD/le_svet_86676","http://www.lexinfo.net/ontology/2.0/lexinfo#adjective","http://purl.org/olia/olia.owl#Adjective","свет","најсветија@http://llod.jerteh.rs/id/SMD/fm_najsvetija_3028766|најсветије@http://llod.jerteh.rs/id/SMD/fm_najsvetije_3028767|најсветијег@http://llod.jerteh.rs/id/SMD/fm_najsvetijeg_3028768|најсветијега@http://llod.jerteh.rs/id/SMD/fm_najsvetijega_3028769|најсветијем@http://llod.jerteh.rs/id/SMD/fm_najsvetijem_3028770|најсветијему@http://llod.jerteh.rs/id/SMD/fm_najsvetijemu_3028771|најсветији@http://llod.jerteh.rs/id/SMD/fm_najsvetiji_3028772|најсветијих@http://llod.jerteh.rs/id/SMD/fm_najsvetijih_3028773|најсветијим@http://llod.jerteh.rs/id/SMD/fm_najsvetijim_3028774|најсветијима@http://llod.jerteh.rs/id/SMD/fm_najsvetijima_3028775|најсветијој@http://llod.jerteh.rs/id/SMD/fm_najsvetijoj_3028776|најсветијом@http://llod.jerteh.rs/id/SMD/fm_najsvetijom_3028777|најсветију@http://llod.jerteh.rs/id/SMD/fm_najsvetiju_3028778|свет@http://llod.jerteh.rs/id/SMD/fm_svet_3028779|света@http://llod.jerteh.rs/id/SMD/fm_sveta_3028780|свете@http://llod.jerteh.rs/id/SMD/fm_svete_3028781|свети@http://llod.jerteh.rs/id/SMD/fm_sveti_3028782|светих@http://llod.jerteh.rs/id/SMD/fm_svetih_3028783|светија@http://llod.jerteh.rs/id/SMD/fm_svetija_3028784|светије@http://llod.jerteh.rs/id/SMD/fm_svetije_3028785|светијег@http://llod.jerteh.rs/id/SMD/fm_svetijeg_3028786|светијега@http://llod.jerteh.rs/id/SMD/fm_svetijega_3028787|светијем@http://llod.jerteh.rs/id/SMD/fm_svetijem_3028788|светијему@http://llod.jerteh.rs/id/SMD/fm_svetijemu_3028789|светији@http://llod.jerteh.rs/id/SMD/fm_svetiji_3028790|светијих@http://llod.jerteh.rs/id/SMD/fm_svetijih_3028791|светијим@http://llod.jerteh.rs/id/SMD/fm_svetijim_3028792|светијима@http://llod.jerteh.rs/id/SMD/fm_svetijima_3028793|светијој@http://llod.jerteh.rs/id/SMD/fm_svetijoj_3028794|светијом@http://llod.jerteh.rs/id/SMD/fm_svetijom_3028795|светију@http://llod.jerteh.rs/id/SMD/fm_svetiju_3028796|светим@http://llod.jerteh.rs/id/SMD/fm_svetim_3028797|светима@http://llod.jerteh.rs/id/SMD/fm_svetima_3028798|свето@http://llod.jerteh.rs/id/SMD/fm_sveto_3028799|светог@http://llod.jerteh.rs/id/SMD/fm_svetog_3028800|светога@http://llod.jerteh.rs/id/SMD/fm_svetoga_3028801|светој@http://llod.jerteh.rs/id/SMD/fm_svetoj_3028802|светом@http://llod.jerteh.rs/id/SMD/fm_svetom_3028803|светоме@http://llod.jerteh.rs/id/SMD/fm_svetome_3028804|свету@http://llod.jerteh.rs/id/SMD/fm_svetu_3028805"
"http://llod.jerteh.rs/id/SMD/le_raditi_60103","http://www.lexinfo.net/ontology/2.0/lexinfo#verb","http://purl.org/olia/olia.owl#Verb","радити","раде@http://llod.jerteh.rs/id/SMD/fm_rade_4015509|радећи@http://llod.jerteh.rs/id/SMD/fm_radecxi_4015510|ради@http://llod.jerteh.rs/id/SMD/fm_radi_4015511|радиће@http://llod.jerteh.rs/id/SMD/fm_radicxe_4015512|радићемо@http://llod.jerteh.rs/id/SMD/fm_radicxemo_4015513|радићеш@http://llod.jerteh.rs/id/SMD/fm_radicxesx_4015514|радићете@http://llod.jerteh.rs/id/SMD/fm_radicxete_4015515|радићу@http://llod.jerteh.rs/id/SMD/fm_radicxu_4015516|радих@http://llod.jerteh.rs/id/SMD/fm_radih_4015517|радила@http://llod.jerteh.rs/id/SMD/fm_radila_4015518|радиле@http://llod.jerteh.rs/id/SMD/fm_radile_4015519|радили@http://llod.jerteh.rs/id/SMD/fm_radili_4015520|радило@http://llod.jerteh.rs/id/SMD/fm_radilo_4015521|радим@http://llod.jerteh.rs/id/SMD/fm_radim_4015522|радимо@http://llod.jerteh.rs/id/SMD/fm_radimo_4015523|радио@http://llod.jerteh.rs/id/SMD/fm_radio_4015524|радисмо@http://llod.jerteh.rs/id/SMD/fm_radismo_4015525|радисте@http://llod.jerteh.rs/id/SMD/fm_radiste_4015526|радиш@http://llod.jerteh.rs/id/SMD/fm_radisx_4015527|радише@http://llod.jerteh.rs/id/SMD/fm_radisxe_4015528|радите@http://llod.jerteh.rs/id/SMD/fm_radite_4015529|радити@http://llod.jerteh.rs/id/SMD/fm_raditi_4015530|рађах@http://llod.jerteh.rs/id/SMD/fm_radxah_4015531|рађаху@http://llod.jerteh.rs/id/SMD/fm_radxahu_4015532|рађасмо@http://llod.jerteh.rs/id/SMD/fm_radxasmo_4015533|рађасте@http://llod.jerteh.rs/id/SMD/fm_radxaste_4015534|рађаше@http://llod.jerteh.rs/id/SMD/fm_radxasxe_4015535|рађен@http://llod.jerteh.rs/id/SMD/fm_radxen_4015536|рађена@http://llod.jerteh.rs/id/SMD/fm_radxena_4015537|рађене@http://llod.jerteh.rs/id/SMD/fm_radxene_4015538|рађени@http://llod.jerteh.rs/id/SMD/fm_radxeni_4015539|рађено@http://llod.jerteh.rs/id/SMD/fm_radxeno_4015540"
"http://llod.jerteh.rs/id/SMD/le_car_19264","http://www.lexinfo.net/ontology/2.0/lexinfo#commonNoun","http://purl.org/olia/olia.owl#CommonNoun","цар","цар@http://llod.jerteh.rs/id/SMD/fm_car_4458751|цара@http://llod.jerteh.rs/id/SMD/fm_cara_4458752|царе@http://llod.jerteh.rs/id/SMD/fm_care_4458753|царем@http://llod.jerteh.rs/id/SMD/fm_carem_4458754|царева@http://llod.jerteh.rs/id/SMD/fm_careva_4458755|цареве@http://llod.jerteh.rs/id/SMD/fm_careve_4458756|цареви@http://llod.jerteh.rs/id/SMD/fm_carevi_4458757|царевима@http://llod.jerteh.rs/id/SMD/fm_carevima_4458758|цару@http://llod.jerteh.rs/id/SMD/fm_caru_4458759"
"http://llod.jerteh.rs/id/SMD/le_strasxan_87987","http://www.lexinfo.net/ontology/2.0/lexinfo#adjective","http://purl.org/olia/olia.owl#Adjective","страшан","најстрашнија@http://llod.jerteh.rs/id/SMD/fm_najstrasxnija_5931275|најстрашније@http://llod.jerteh.rs/id/SMD/fm_najstrasxnije_5931276|најстрашнијег@http://llod.jerteh.rs/id/SMD/fm_najstrasxnijeg_5931277|најстрашнијега@http://llod.jerteh.rs/id/SMD/fm_najstrasxnijega_5931278|најстрашнијем@http://llod.jerteh.rs/id/SMD/fm_najstrasxnijem_5931279|најстрашнијему@http://llod.jerteh.rs/id/SMD/fm_najstrasxnijemu_5931280|најстрашнији@http://llod.jerteh.rs/id/SMD/fm_najstrasxniji_5931281|најстрашнијих@http://llod.jerteh.rs/id/SMD/fm_najstrasxnijih_5931282|најстрашнијим@http://llod.jerteh.rs/id/SMD/fm_najstrasxnijim_5931283|најстрашнијима@http://llod.jerteh.rs/id/SMD/fm_najstrasxnijima_5931284|најстрашнијој@http://llod.jerteh.rs/id/SMD/fm_najstrasxnijoj_5931285|најстрашнијом@http://llod.jerteh.rs/id/SMD/fm_najstrasxnijom_5931286|најстрашнију@http://llod.jerteh.rs/id/SMD/fm_najstrasxniju_5931287|понајстрашнија@http://llod.jerteh.rs/id/SMD/fm_ponajstrasxnija_5931288|понајстрашније@http://llod.jerteh.rs/id/SMD/fm_ponajstrasxnije_5931289|понајстрашнијег@http://llod.jerteh.rs/id/SMD/fm_ponajstrasxnijeg_5931290|понајстрашнијега@http://llod.jerteh.rs/id/SMD/fm_ponajstrasxnijega_5931291|понајстрашнијем@http://llod.jerteh.rs/id/SMD/fm_ponajstrasxnijem_5931292|понајстрашнијему@http://llod.jerteh.rs/id/SMD/fm_ponajstrasxnijemu_5931293|понајстрашнији@http://llod.jerteh.rs/id/SMD/fm_ponajstrasxniji_5931294|понајстрашнијих@http://llod.jerteh.rs/id/SMD/fm_ponajstrasxnijih_5931295|понајстрашнијим@http://llod.jerteh.rs/id/SMD/fm_ponajstrasxnijim_5931296|понајстрашнијима@http://llod.jerteh.rs/id/SMD/fm_ponajstrasxnijima_5931297|понајстрашнијој@http://llod.jerteh.rs/id/SMD/fm_ponajstrasxnijoj_5931298|понајстрашнијом@http://llod.jerteh.rs/id/SMD/fm_ponajstrasxnijom_5931299|понајстрашнију@http://llod.jerteh.rs/id/SMD/fm_ponajstrasxniju_5931300|страшан@http://llod.jerteh.rs/id/SMD/fm_strasxan_5931301|страшна@http://llod.jerteh.rs/id/SMD/fm_strasxna_5931302|страшне@http://llod.jerteh.rs/id/SMD/fm_strasxne_5931303|страшни@http://llod.jerteh.rs/id/SMD/fm_strasxni_5931304|страшних@http://llod.jerteh.rs/id/SMD/fm_strasxnih_5931305|страшнија@http://llod.jerteh.rs/id/SMD/fm_strasxnija_5931306|страшније@http://llod.jerteh.rs/id/SMD/fm_strasxnije_5931307|страшнијег@http://llod.jerteh.rs/id/SMD/fm_strasxnijeg_5931308|страшнијега@http://llod.jerteh.rs/id/SMD/fm_strasxnijega_5931309|страшнијем@http://llod.jerteh.rs/id/SMD/fm_strasxnijem_5931310|страшнијему@http://llod.jerteh.rs/id/SMD/fm_strasxnijemu_5931311|страшнији@http://llod.jerteh.rs/id/SMD/fm_strasxniji_5931312|страшнијих@http://llod.jerteh.rs/id/SMD/fm_strasxnijih_5931313|страшнијим@http://llod.jerteh.rs/id/SMD/fm_strasxnijim_5931314|страшнијима@http://llod.jerteh.rs/id/SMD/fm_strasxnijima_5931315|страшнијој@http://llod.jerteh.rs/id/SMD/fm_strasxnijoj_5931316|страшнијом@http://llod.jerteh.rs/id/SMD/fm_strasxnijom_5931317|страшнију@http://llod.jerteh.rs/id/SMD/fm_strasxniju_5931318|страшним@http://llod.jerteh.rs/id/SMD/fm_strasxnim_5931319|страшнима@http://llod.jerteh.rs/id/SMD/fm_strasxnima_5931320|страшно@http://llod.jerteh.rs/id/SMD/fm_strasxno_5931321|страшног@http://llod.jerteh.rs/id/SMD/fm_strasxnog_5931322|страшнога@http://llod.jerteh.rs/id/SMD/fm_strasxnoga_5931323|страшној@http://llod.jerteh.rs/id/SMD/fm_strasxnoj_5931324|страшном@http://llod.jerteh.rs/id/SMD/fm_strasxnom_5931325|страшноме@http://llod.jerteh.rs/id/SMD/fm_strasxnome_5931326|страшну@http://llod.jerteh.rs/id/SMD/fm_strasxnu_5931327"
"http://llod.jerteh.rs/id/SMD/le_nisxta_93518","http://www.lexinfo.net/ontology/2.0/lexinfo#adverb","http://purl.org/olia/olia.owl#Adverb","ништа","ништа@http://llod.jerteh.rs/id/SMD/fm_nisxta_4901674"
"http://llod.jerteh.rs/id/SMD/le_mirno_94558","http://www.lexinfo.net/ontology/2.0/lexinfo#adverb","http://purl.org/olia/olia.owl#Adverb","мирно","мирно@http://llod.jerteh.rs/id/SMD/fm_mirno_4902714"
"http://llod.jerteh.rs/id/SMD/le_vi_7116","http://www.lexinfo.net/ontology/2.0/lexinfo#pronoun","http://purl.org/olia/olia.owl#Pronoun","ви","вам@http://llod.jerteh.rs/id/SMD/fm_vam_4899295|вама@http://llod.jerteh.rs/id/SMD/fm_vama_4899296|вас@http://llod.jerteh.rs/id/SMD/fm_vas_4899297|ви@http://llod.jerteh.rs/id/SMD/fm_vi_4899298"
"http://llod.jerteh.rs/id/SMD/le_drug_19172","http://www.lexinfo.net/ontology/2.0/lexinfo#commonNoun","http://purl.org/olia/olia.owl#CommonNoun","друг","друг@http://llod.jerteh.rs/id/SMD/fm_drug_4457886|друга@http://llod.jerteh.rs/id/SMD/fm_druga_4457887|друге@http://llod.jerteh.rs/id/SMD/fm_druge_4457888|другом@http://llod.jerteh.rs/id/SMD/fm_drugom_4457889|другова@http://llod.jerteh.rs/id/SMD/fm_drugova_4457890|другове@http://llod.jerteh.rs/id/SMD/fm_drugove_4457891|другови@http://llod.jerteh.rs/id/SMD/fm_drugovi_4457892|друговима@http://llod.jerteh.rs/id/SMD/fm_drugovima_4457893|другу@http://llod.jerteh.rs/id/SMD/fm_drugu_4457894|друзи@http://llod.jerteh.rs/id/SMD/fm_druzi_4457895|друзима@http://llod.jerteh.rs/id/SMD/fm_druzima_4457896|друже@http://llod.jerteh.rs/id/SMD/fm_druzxe_4457897"
"http://llod.jerteh.rs/id/SMD/le_gospodin_14058","http://www.lexinfo.net/ontology/2.0/lexinfo#commonNoun","http://purl.org/olia/olia.owl#CommonNoun","господин","господин@http://llod.jerteh.rs/id/SMD/fm_gospodin_4415612|господина@http://llod.jerteh.rs/id/SMD/fm_gospodina_4415613|господине@http://llod.jerteh.rs/id/SMD/fm_gospodine_4415614|господином@http://llod.jerteh.rs/id/SMD/fm_gospodinom_4415615|господину@http://llod.jerteh.rs/id/SMD/fm_gospodinu_4415616"
"http://llod.jerteh.rs/id/SMD/le_nad_232126","http://www.lexinfo.net/ontology/2.0/lexinfo#preposition","http://purl.org/olia/olia.owl#Adposition","над","над@http://llod.jerteh.rs/id/SMD/fm_nad_4938830"
"http://llod.jerteh.rs/id/SMD/le_kakav_7198","http://www.lexinfo.net/ontology/2.0/lexinfo#pronoun","http://purl.org/olia/olia.owl#Determiner","какав","какав@http://llod.jerteh.rs/id/SMD/fm_kakav_4900230|каква@http://llod.jerteh.rs/id/SMD/fm_kakva_4900231|какве@http://llod.jerteh.rs/id/SMD/fm_kakve_4900232|какви@http://llod.jerteh.rs/id/SMD/fm_kakvi_4900233|каквих@http://llod.jerteh.rs/id/SMD/fm_kakvih_4900234|каквим@http://llod.jerteh.rs/id/SMD/fm_kakvim_4900235|каквима@http://llod.jerteh.rs/id/SMD/fm_kakvima_4900236|каквиме@http://llod.jerteh.rs/id/SMD/fm_kakvime_4900237|какво@http://llod.jerteh.rs/id/SMD/fm_kakvo_4900238|каквог@http://llod.jerteh.rs/id/SMD/fm_kakvog_4900239|каквога@http://llod.jerteh.rs/id/SMD/fm_kakvoga_4900240|каквој@http://llod.jerteh.rs/id/SMD/fm_kakvoj_4900241|каквом@http://llod.jerteh.rs/id/SMD/fm_kakvom_4900242|каквоме@http://llod.jerteh.rs/id/SMD/fm_kakvome_4900243|каквому@http://llod.jerteh.rs/id/SMD/fm_kakvomu_4900244|какву@http://llod.jerteh.rs/id/SMD/fm_kakvu_4900245"
"http://llod.jerteh.rs/id/SMD/le_skoro_93722","http://www.lexinfo.net/ontology/2.0/lexinfo#adverb","http://purl.org/olia/olia.owl#Adverb","скоро","скоро@http://llod.jerteh.rs/id/SMD/fm_skoro_4901878"
"http://llod.jerteh.rs/id/SMD/le_pre_232185","http://www.lexinfo.net/ontology/2.0/lexinfo#preposition","http://purl.org/olia/olia.owl#Adposition","пре","пре@http://llod.jerteh.rs/id/SMD/fm_pre_4938889"
"http://llod.jerteh.rs/id/SMD/le_gotovo_93225","http://www.lexinfo.net/ontology/2.0/lexinfo#adverb","http://purl.org/olia/olia.owl#Adverb","готово","готово@http://llod.jerteh.rs/id/SMD/fm_gotovo_4901381"
"http://llod.jerteh.rs/id/SMD/le_slika_36073","http://www.lexinfo.net/ontology/2.0/lexinfo#commonNoun","http://purl.org/olia/olia.owl#CommonNoun","слика","слици@http://llod.jerteh.rs/id/SMD/fm_slici_4557138|слика@http://llod.jerteh.rs/id/SMD/fm_slika_4557139|сликама@http://llod.jerteh.rs/id/SMD/fm_slikama_4557140|слике@http://llod.jerteh.rs/id/SMD/fm_slike_4557141|слико@http://llod.jerteh.rs/id/SMD/fm_sliko_4557142|сликом@http://llod.jerteh.rs/id/SMD/fm_slikom_4557143|слику@http://llod.jerteh.rs/id/SMD/fm_sliku_4557144"
"http://llod.jerteh.rs/id/SMD/le_mesto_43865","http://www.lexinfo.net/ontology/2.0/lexinfo#commonNoun","http://purl.org/olia/olia.owl#CommonNoun","место","места@http://llod.jerteh.rs/id/SMD/fm_mesta_4598860|местима@http://llod.jerteh.rs/id/SMD/fm_mestima_4598861|место@http://llod.jerteh.rs/id/SMD/fm_mesto_4598862|местом@http://llod.jerteh.rs/id/SMD/fm_mestom_4598863|месту@http://llod.jerteh.rs/id/SMD/fm_mestu_4598864"
"http://llod.jerteh.rs/id/SMD/le_poznavati_238148","http://www.lexinfo.net/ontology/2.0/lexinfo#verb","http://purl.org/olia/olia.owl#Verb","познавати","познава@http://llod.jerteh.rs/id/SMD/fm_poznava_4277778|познаваће@http://llod.jerteh.rs/id/SMD/fm_poznavacxe_4277779|познаваћемо@http://llod.jerteh.rs/id/SMD/fm_poznavacxemo_4277780|познаваћеш@http://llod.jerteh.rs/id/SMD/fm_poznavacxesx_4277781|познаваћете@http://llod.jerteh.rs/id/SMD/fm_poznavacxete_4277782|познаваћу@http://llod.jerteh.rs/id/SMD/fm_poznavacxu_4277783|познавах@http://llod.jerteh.rs/id/SMD/fm_poznavah_4277784|познаваху@http://llod.jerteh.rs/id/SMD/fm_poznavahu_4277785|познавај@http://llod.jerteh.rs/id/SMD/fm_poznavaj_4277786|познавајмо@http://llod.jerteh.rs/id/SMD/fm_poznavajmo_4277787|познавајте@http://llod.jerteh.rs/id/SMD/fm_poznavajte_4277788|познавају@http://llod.jerteh.rs/id/SMD/fm_poznavaju_4277789|познавајући@http://llod.jerteh.rs/id/SMD/fm_poznavajucxi_4277790|познавала@http://llod.jerteh.rs/id/SMD/fm_poznavala_4277791|познавале@http://llod.jerteh.rs/id/SMD/fm_poznavale_4277792|познавали@http://llod.jerteh.rs/id/SMD/fm_poznavali_4277793|познавало@http://llod.jerteh.rs/id/SMD/fm_poznavalo_4277794|познавам@http://llod.jerteh.rs/id/SMD/fm_poznavam_4277795|познавамо@http://llod.jerteh.rs/id/SMD/fm_poznavamo_4277796|познаван@http://llod.jerteh.rs/id/SMD/fm_poznavan_4277797|познавана@http://llod.jerteh.rs/id/SMD/fm_poznavana_4277798|познаване@http://llod.jerteh.rs/id/SMD/fm_poznavane_4277799|познавани@http://llod.jerteh.rs/id/SMD/fm_poznavani_4277800|познавано@http://llod.jerteh.rs/id/SMD/fm_poznavano_4277801|познавао@http://llod.jerteh.rs/id/SMD/fm_poznavao_4277802|познавасмо@http://llod.jerteh.rs/id/SMD/fm_poznavasmo_4277803|познавасте@http://llod.jerteh.rs/id/SMD/fm_poznavaste_4277804|познаваш@http://llod.jerteh.rs/id/SMD/fm_poznavasx_4277805|познаваше@http://llod.jerteh.rs/id/SMD/fm_poznavasxe_4277806|познавате@http://llod.jerteh.rs/id/SMD/fm_poznavate_4277807|познавати@http://llod.jerteh.rs/id/SMD/fm_poznavati_4277808"
"http://llod.jerteh.rs/id/SMD/le_ceo_89123","http://www.lexinfo.net/ontology/2.0/lexinfo#adjective","http://purl.org/olia/olia.owl#Adjective","цео","цела@http://llod.jerteh.rs/id/SMD/fm_cela_3125456|целе@http://llod.jerteh.rs/id/SMD/fm_cele_3125457|цели@http://llod.jerteh.rs/id/SMD/fm_celi_3125458|целих@http://llod.jerteh.rs/id/SMD/fm_celih_3125459|целим@http://llod.jerteh.rs/id/SMD/fm_celim_3125460|целима@http://llod.jerteh.rs/id/SMD/fm_celima_3125461|цело@http://llod.jerteh.rs/id/SMD/fm_celo_3125462|целог@http://llod.jerteh.rs/id/SMD/fm_celog_3125463|целога@http://llod.jerteh.rs/id/SMD/fm_celoga_3125464|целој@http://llod.jerteh.rs/id/SMD/fm_celoj_3125465|целом@http://llod.jerteh.rs/id/SMD/fm_celom_3125466|целоме@http://llod.jerteh.rs/id/SMD/fm_celome_3125467|целу@http://llod.jerteh.rs/id/SMD/fm_celu_3125468|цеља@http://llod.jerteh.rs/id/SMD/fm_celxa_3125469|цеље@http://llod.jerteh.rs/id/SMD/fm_celxe_3125470|цељег@http://llod.jerteh.rs/id/SMD/fm_celxeg_3125471|цељега@http://llod.jerteh.rs/id/SMD/fm_celxega_3125472|цељем@http://llod.jerteh.rs/id/SMD/fm_celxem_3125473|цељему@http://llod.jerteh.rs/id/SMD/fm_celxemu_3125474|цељи@http://llod.jerteh.rs/id/SMD/fm_celxi_3125475|цељих@http://llod.jerteh.rs/id/SMD/fm_celxih_3125476|цељим@http://llod.jerteh.rs/id/SMD/fm_celxim_3125477|цељима@http://llod.jerteh.rs/id/SMD/fm_celxima_3125478|цељој@http://llod.jerteh.rs/id/SMD/fm_celxoj_3125479|цељом@http://llod.jerteh.rs/id/SMD/fm_celxom_3125480|цељу@http://llod.jerteh.rs/id/SMD/fm_celxu_3125481|цео@http://llod.jerteh.rs/id/SMD/fm_ceo_3125482|најцеља@http://llod.jerteh.rs/id/SMD/fm_najcelxa_3125483|најцеље@http://llod.jerteh.rs/id/SMD/fm_najcelxe_3125484|најцељег@http://llod.jerteh.rs/id/SMD/fm_najcelxeg_3125485|најцељега@http://llod.jerteh.rs/id/SMD/fm_najcelxega_3125486|најцељем@http://llod.jerteh.rs/id/SMD/fm_najcelxem_3125487|најцељему@http://llod.jerteh.rs/id/SMD/fm_najcelxemu_3125488|најцељи@http://llod.jerteh.rs/id/SMD/fm_najcelxi_3125489|најцељих@http://llod.jerteh.rs/id/SMD/fm_najcelxih_3125490|најцељим@http://llod.jerteh.rs/id/SMD/fm_najcelxim_3125491|најцељима@http://llod.jerteh.rs/id/SMD/fm_najcelxima_3125492|најцељој@http://llod.jerteh.rs/id/SMD/fm_najcelxoj_3125493|најцељом@http://llod.jerteh.rs/id/SMD/fm_najcelxom_3125494|најцељу@http://llod.jerteh.rs/id/SMD/fm_najcelxu_3125495"
"http://llod.jerteh.rs/id/SMD/le_za_232241","http://www.lexinfo.net/ontology/2.0/lexinfo#preposition","http://purl.org/olia/olia.owl#Adposition","за","за@http://llod.jerteh.rs/id/SMD/fm_za_4938945"
"http://llod.jerteh.rs/id/SMD/le_drusxtvo_28983","http://www.lexinfo.net/ontology/2.0/lexinfo#commonNoun","http://purl.org/olia/olia.owl#CommonNoun","друштво","друштава@http://llod.jerteh.rs/id/SMD/fm_drusxtava_4508450|друштва@http://llod.jerteh.rs/id/SMD/fm_drusxtva_4508451|друштвима@http://llod.jerteh.rs/id/SMD/fm_drusxtvima_4508452|друштво@http://llod.jerteh.rs/id/SMD/fm_drusxtvo_4508453|друштвом@http://llod.jerteh.rs/id/SMD/fm_drusxtvom_4508454|друштву@http://llod.jerteh.rs/id/SMD/fm_drusxtvu_4508455"
